commit_id,idx,changed_type,label,raw_changed_line,changed_line 
daa69a5981c7c12e0af5922f0a07653446261b07,41,deleted,0.0,if ( addDummyByte ) {,if   addDummyByte
daa69a5981c7c12e0af5922f0a07653446261b07,42,deleted,0.0,remaining - = ret ;,remaining - = ret
daa69a5981c7c12e0af5922f0a07653446261b07,43,deleted,0.0,this . remaining = remaining ;,this   remaining = remaining
daa69a5981c7c12e0af5922f0a07653446261b07,44,deleted,0.0,"public int read ( final byte [ ] b , final int off , int len ) throws IOException {",public int read   final byte     b   final int off   int len   throws IOException
daa69a5981c7c12e0af5922f0a07653446261b07,45,deleted,0.0,buffer = ByteBuffer . allocate ( ( int ) remaining ) ;,buffer = ByteBuffer   allocate     int   remaining
daa69a5981c7c12e0af5922f0a07653446261b07,46,deleted,0.0,"ret = read ( loc , buf ) ;",ret = read   loc   buf
daa69a5981c7c12e0af5922f0a07653446261b07,47,deleted,0.0,} else {,else
daa69a5981c7c12e0af5922f0a07653446261b07,48,deleted,0.0,archive . position ( pos ) ;,archive   position   pos
daa69a5981c7c12e0af5922f0a07653446261b07,49,deleted,0.0,if ( remaining < MAX BUF LEN & & remaining > 0 ) {,if   remaining < MAX BUF LEN & & remaining > <NUM>
daa69a5981c7c12e0af5922f0a07653446261b07,50,deleted,0.0,buffer = ByteBuffer . allocate ( MAX BUF LEN ) ;,buffer = ByteBuffer   allocate   MAX BUF LEN
daa69a5981c7c12e0af5922f0a07653446261b07,51,deleted,0.0,buffer . rewind ( ) . limit ( len ) ;,buffer   rewind       limit   len
daa69a5981c7c12e0af5922f0a07653446261b07,52,deleted,0.0,int ret = - 1 ;,int ret = - <NUM>
daa69a5981c7c12e0af5922f0a07653446261b07,53,deleted,0.0,read = archive . read ( buffer ) ;,read = archive   read   buffer
daa69a5981c7c12e0af5922f0a07653446261b07,54,deleted,0.0,return 1 ;,return <NUM>
daa69a5981c7c12e0af5922f0a07653446261b07,55,deleted,0.0,"int read = archive . read ( buffer , position ) ;",int read = archive   read   buffer   position
daa69a5981c7c12e0af5922f0a07653446261b07,56,deleted,0.0,if ( len < = buffer . capacity ( ) ) {,if   len < = buffer   capacity
daa69a5981c7c12e0af5922f0a07653446261b07,57,deleted,0.0,return - 1 ;,return - <NUM>
daa69a5981c7c12e0af5922f0a07653446261b07,58,deleted,0.0,if ( len > remaining ) {,if   len > remaining
daa69a5981c7c12e0af5922f0a07653446261b07,59,deleted,0.0,synchronized ( archive ) {,synchronized   archive
daa69a5981c7c12e0af5922f0a07653446261b07,60,deleted,0.0,"ret = read ( loc , len ) ;",ret = read   loc   len
daa69a5981c7c12e0af5922f0a07653446261b07,61,deleted,0.0,return buffer . get ( ) & 0xff ;,return buffer   get     & <NUM>xff
daa69a5981c7c12e0af5922f0a07653446261b07,62,deleted,0.0,"buf . get ( b , off , ret ) ;",buf   get   b   off   ret
daa69a5981c7c12e0af5922f0a07653446261b07,63,deleted,0.0,protected long remaining ;,protected long remaining
daa69a5981c7c12e0af5922f0a07653446261b07,64,deleted,0.0,int read ;,int read
daa69a5981c7c12e0af5922f0a07653446261b07,65,deleted,0.0,"int read = read ( loc + + , 1 ) ;",int read = read   loc + +   <NUM>
daa69a5981c7c12e0af5922f0a07653446261b07,66,deleted,0.0,@ Override,@ Override
daa69a5981c7c12e0af5922f0a07653446261b07,67,deleted,0.0,if ( remaining < = 0 ) {,if   remaining < = <NUM>
daa69a5981c7c12e0af5922f0a07653446261b07,68,deleted,0.0,protected long loc ;,protected long loc
daa69a5981c7c12e0af5922f0a07653446261b07,69,deleted,0.0,len = ( int ) remaining ;,len =   int   remaining
daa69a5981c7c12e0af5922f0a07653446261b07,70,deleted,0.0,buffer . flip ( ) ;,buffer   flip
daa69a5981c7c12e0af5922f0a07653446261b07,71,deleted,0.0,loc = start ;,loc = start
daa69a5981c7c12e0af5922f0a07653446261b07,72,deleted,0.0,buf = buffer ;,buf = buffer
daa69a5981c7c12e0af5922f0a07653446261b07,73,deleted,0.0,buf = ByteBuffer . allocate ( len ) ;,buf = ByteBuffer   allocate   len
b10528a62e51b2c5fdc0c4b7884cc93f03f8ce96,0,added,0.0,return ret ;,return ret
b10528a62e51b2c5fdc0c4b7884cc93f03f8ce96,1,added,1.0,"in = new XZInputStream ( inputStream , memoryLimitInKb ) ;",in = new XZInputStream   inputStream   memoryLimitInKb
b10528a62e51b2c5fdc0c4b7884cc93f03f8ce96,2,added,0.0,count ( ret = = - 1 ? - 1 : 1 ) ;,count   ret = = - <NUM> ? - <NUM>   <NUM>
b10528a62e51b2c5fdc0c4b7884cc93f03f8ce96,3,added,0.0,final int ret = in . read ( ) ;,final int ret = in   read
b10528a62e51b2c5fdc0c4b7884cc93f03f8ce96,4,added,0.0,public class MemoryLimitException extends IOException {,public class MemoryLimitException extends IOException
b10528a62e51b2c5fdc0c4b7884cc93f03f8ce96,5,added,1.0,},
b10528a62e51b2c5fdc0c4b7884cc93f03f8ce96,6,added,1.0,"this ( inputStream , decompressConcatenated , - 1 ) ;",this   inputStream   decompressConcatenated   - <NUM>
b10528a62e51b2c5fdc0c4b7884cc93f03f8ce96,7,added,1.0,"in = new SingleXZInputStream ( inputStream , memoryLimitInKb ) ;",in = new SingleXZInputStream   inputStream   memoryLimitInKb
b10528a62e51b2c5fdc0c4b7884cc93f03f8ce96,8,added,1.0,throws IOException {,throws IOException
b10528a62e51b2c5fdc0c4b7884cc93f03f8ce96,9,added,1.0,"return new XZCompressorInputStream ( in , actualDecompressConcatenated , memoryLimitInKb ) ;",return new XZCompressorInputStream   in   actualDecompressConcatenated   memoryLimitInKb
b10528a62e51b2c5fdc0c4b7884cc93f03f8ce96,10,added,0.0,count ( ret ) ;,count   ret
b10528a62e51b2c5fdc0c4b7884cc93f03f8ce96,11,added,0.0,} catch ( org . tukaani . xz . MemoryLimitException e ) {,catch   org   tukaani   xz   MemoryLimitException e
b10528a62e51b2c5fdc0c4b7884cc93f03f8ce96,12,added,1.0,public MemoryLimitException ( String message ) {,public MemoryLimitException   String message
b10528a62e51b2c5fdc0c4b7884cc93f03f8ce96,13,added,1.0,throws MemoryLimitException {,throws MemoryLimitException
b10528a62e51b2c5fdc0c4b7884cc93f03f8ce96,14,added,1.0,"public MemoryLimitException ( String message , Exception e ) {",public MemoryLimitException   String message   Exception e
b10528a62e51b2c5fdc0c4b7884cc93f03f8ce96,15,added,0.0,package org . apache . commons . compress ;,package org   apache   commons   compress
b10528a62e51b2c5fdc0c4b7884cc93f03f8ce96,16,added,0.0,import java . io . IOException ;,import java   io   IOException
b10528a62e51b2c5fdc0c4b7884cc93f03f8ce96,17,added,0.0,"final int ret = in . read ( buf , off , len ) ;",final int ret = in   read   buf   off   len
b10528a62e51b2c5fdc0c4b7884cc93f03f8ce96,18,added,1.0,"public XZCompressorInputStream ( InputStream inputStream ,",public XZCompressorInputStream   InputStream inputStream
b10528a62e51b2c5fdc0c4b7884cc93f03f8ce96,19,added,1.0,"boolean decompressConcatenated , int memoryLimitInKb )",boolean decompressConcatenated   int memoryLimitInKb
b10528a62e51b2c5fdc0c4b7884cc93f03f8ce96,20,added,0.0,import org . apache . commons . compress . MemoryLimitException ;,import org   apache   commons   compress   MemoryLimitException
b10528a62e51b2c5fdc0c4b7884cc93f03f8ce96,21,added,1.0,"throw new MemoryLimitException ( ""Tried to allocate "" + maxTableSize +",throw new MemoryLimitException   <STR> + maxTableSize +
b10528a62e51b2c5fdc0c4b7884cc93f03f8ce96,22,added,0.0,"in = new LZMAInputStream ( inputStream , memoryLimitInKb ) ;",in = new LZMAInputStream   inputStream   memoryLimitInKb
b10528a62e51b2c5fdc0c4b7884cc93f03f8ce96,23,added,0.0,return in . skip ( n ) ;,return in   skip   n
b10528a62e51b2c5fdc0c4b7884cc93f03f8ce96,24,added,1.0,"throw new MemoryLimitException ( ""exceeded calculated memory limit"" , e ) ;",throw new MemoryLimitException   <STR>   e
b10528a62e51b2c5fdc0c4b7884cc93f03f8ce96,25,added,0.0,"return new LZMACompressorInputStream ( in , memoryLimitInKb ) ;",return new LZMACompressorInputStream   in   memoryLimitInKb
b10528a62e51b2c5fdc0c4b7884cc93f03f8ce96,26,added,1.0,"throw new MemoryLimitException ( ""Excedded memory limit"" , e ) ;",throw new MemoryLimitException   <STR>   e
b10528a62e51b2c5fdc0c4b7884cc93f03f8ce96,27,added,1.0,"throw new MemoryLimitException ( ""Exceeded memory limit"" , e ) ;",throw new MemoryLimitException   <STR>   e
b10528a62e51b2c5fdc0c4b7884cc93f03f8ce96,28,added,0.0,"return new ZCompressorInputStream ( in , memoryLimitInKb ) ;",return new ZCompressorInputStream   in   memoryLimitInKb
b10528a62e51b2c5fdc0c4b7884cc93f03f8ce96,29,added,0.0,try {,try
b10528a62e51b2c5fdc0c4b7884cc93f03f8ce96,30,deleted,0.0,return ret ;,return ret
b10528a62e51b2c5fdc0c4b7884cc93f03f8ce96,31,deleted,0.0,count ( ret = = - 1 ? - 1 : 1 ) ;,count   ret = = - <NUM> ? - <NUM>   <NUM>
b10528a62e51b2c5fdc0c4b7884cc93f03f8ce96,32,deleted,0.0,final int ret = in . read ( ) ;,final int ret = in   read
b10528a62e51b2c5fdc0c4b7884cc93f03f8ce96,33,deleted,0.0,public CompressorMemoryLimitException ( String message ) {,public CompressorMemoryLimitException   String message
b10528a62e51b2c5fdc0c4b7884cc93f03f8ce96,34,deleted,0.0,throw new CompressorMemoryLimitException ( e . getMessage ( ) ) ;,throw new CompressorMemoryLimitException   e   getMessage
b10528a62e51b2c5fdc0c4b7884cc93f03f8ce96,35,deleted,0.0,"throw new CompressorMemoryLimitException ( ""Tried to allocate "" + maxTableSize +",throw new CompressorMemoryLimitException   <STR> + maxTableSize +
b10528a62e51b2c5fdc0c4b7884cc93f03f8ce96,36,deleted,0.0,},
b10528a62e51b2c5fdc0c4b7884cc93f03f8ce96,37,deleted,0.0,public class CompressorMemoryLimitException extends CompressorException {,public class CompressorMemoryLimitException extends CompressorException
b10528a62e51b2c5fdc0c4b7884cc93f03f8ce96,38,deleted,0.0,in = new SingleXZInputStream ( inputStream ) ;,in = new SingleXZInputStream   inputStream
b10528a62e51b2c5fdc0c4b7884cc93f03f8ce96,39,deleted,0.0,count ( ret ) ;,count   ret
b10528a62e51b2c5fdc0c4b7884cc93f03f8ce96,40,deleted,0.0,} catch ( MemoryLimitException e ) {,catch   MemoryLimitException e
b10528a62e51b2c5fdc0c4b7884cc93f03f8ce96,41,deleted,0.0,import org . apache . commons . compress . compressors . CompressorMemoryLimitException ;,import org   apache   commons   compress   compressors   CompressorMemoryLimitException
b10528a62e51b2c5fdc0c4b7884cc93f03f8ce96,42,deleted,0.0,import org . tukaani . xz . MemoryLimitException ;,import org   tukaani   xz   MemoryLimitException
b10528a62e51b2c5fdc0c4b7884cc93f03f8ce96,43,deleted,0.0,"throw new CompressorMemoryLimitException ( ""exceeded calculated memory limit"" , e ) ;",throw new CompressorMemoryLimitException   <STR>   e
b10528a62e51b2c5fdc0c4b7884cc93f03f8ce96,44,deleted,0.0,"final int ret = in . read ( buf , off , len ) ;",final int ret = in   read   buf   off   len
b10528a62e51b2c5fdc0c4b7884cc93f03f8ce96,45,deleted,0.0,} catch ( ZCompressorInputStream . IOExceptionWrappingMemoryLimitException e ) {,catch   ZCompressorInputStream   IOExceptionWrappingMemoryLimitException e
b10528a62e51b2c5fdc0c4b7884cc93f03f8ce96,46,deleted,0.0,"return new XZCompressorInputStream ( in , actualDecompressConcatenated ) ;",return new XZCompressorInputStream   in   actualDecompressConcatenated
b10528a62e51b2c5fdc0c4b7884cc93f03f8ce96,47,deleted,0.0,package org . apache . commons . compress . compressors ;,package org   apache   commons   compress   compressors
b10528a62e51b2c5fdc0c4b7884cc93f03f8ce96,48,deleted,0.0,throws CompressorMemoryLimitException {,throws CompressorMemoryLimitException
b10528a62e51b2c5fdc0c4b7884cc93f03f8ce96,49,deleted,0.0,"in = new LZMAInputStream ( inputStream , memoryLimitInKb ) ;",in = new LZMAInputStream   inputStream   memoryLimitInKb
b10528a62e51b2c5fdc0c4b7884cc93f03f8ce96,50,deleted,0.0,return in . skip ( n ) ;,return in   skip   n
b10528a62e51b2c5fdc0c4b7884cc93f03f8ce96,51,deleted,0.0,"return new LZMACompressorInputStream ( in , memoryLimitInKb ) ;",return new LZMACompressorInputStream   in   memoryLimitInKb
b10528a62e51b2c5fdc0c4b7884cc93f03f8ce96,52,deleted,0.0,in = new XZInputStream ( inputStream ) ;,in = new XZInputStream   inputStream
b10528a62e51b2c5fdc0c4b7884cc93f03f8ce96,53,deleted,0.0,"public CompressorMemoryLimitException ( String message , Exception e ) {",public CompressorMemoryLimitException   String message   Exception e
b10528a62e51b2c5fdc0c4b7884cc93f03f8ce96,54,deleted,0.0,"return new ZCompressorInputStream ( in , memoryLimitInKb ) ;",return new ZCompressorInputStream   in   memoryLimitInKb
b10528a62e51b2c5fdc0c4b7884cc93f03f8ce96,55,deleted,0.0,try {,try
0e8ff9c44058afbca9c9126a8feebe41cd682626,0,added,1.0,import org . apache . commons . compress . MemoryLimit ;,import org   apache   commons   compress   MemoryLimit
0e8ff9c44058afbca9c9126a8feebe41cd682626,1,added,1.0,"initializeTables ( maxCodeSize , MemoryLimit . getMemoryLimitInKb ( ) ) ;",initializeTables   maxCodeSize   MemoryLimit   getMemoryLimitInKb
0e8ff9c44058afbca9c9126a8feebe41cd682626,2,added,0.0,public ZCompressorInputStream ( final InputStream inputStream ) throws IOException {,public ZCompressorInputStream   final InputStream inputStream   throws IOException
0e8ff9c44058afbca9c9126a8feebe41cd682626,3,deleted,0.0,},
0e8ff9c44058afbca9c9126a8feebe41cd682626,4,deleted,0.0,throws IOException {,throws IOException
0e8ff9c44058afbca9c9126a8feebe41cd682626,5,deleted,0.0,"this ( inputStream , - 1 ) ;",this   inputStream   - <NUM>
0e8ff9c44058afbca9c9126a8feebe41cd682626,6,deleted,0.0,"initializeTables ( maxCodeSize , memoryLimitInKb ) ;",initializeTables   maxCodeSize   memoryLimitInKb
0e8ff9c44058afbca9c9126a8feebe41cd682626,7,deleted,0.0,"public ZCompressorInputStream ( final InputStream inputStream , int memoryLimitInKb )",public ZCompressorInputStream   final InputStream inputStream   int memoryLimitInKb
0e8ff9c44058afbca9c9126a8feebe41cd682626,8,deleted,0.0,public ZCompressorInputStream ( final InputStream inputStream ) throws IOException {,public ZCompressorInputStream   final InputStream inputStream   throws IOException
8a6bb5623e92f3d636969488a04a516cd0ae7f36,0,added,0.0,},
8a6bb5623e92f3d636969488a04a516cd0ae7f36,1,added,1.0,? DATA DESCRIPTOR MIN VERSION,? DATA DESCRIPTOR MIN VERSION
8a6bb5623e92f3d636969488a04a516cd0ae7f36,2,added,0.0,import static org . apache . commons . compress . archivers . zip . ZipConstants . DEFLATE MIN VERSION ;,import static org   apache   commons   compress   archivers   zip   ZipConstants   DEFLATE MIN VERSION
8a6bb5623e92f3d636969488a04a516cd0ae7f36,3,added,1.0,"putShort ( versionNeededToExtractMethod ( zipMethod ) , buf , LFH VERSION NEEDED OFFSET ) ;",putShort   versionNeededToExtractMethod   zipMethod     buf   LFH VERSION NEEDED OFFSET
8a6bb5623e92f3d636969488a04a516cd0ae7f36,4,added,1.0,writeOut ( ZipShort . getBytes ( versionNeededToExtractMethod ( entry . entry . getMethod ( ) ) ) ) ;,writeOut   ZipShort   getBytes   versionNeededToExtractMethod   entry   entry   getMethod
8a6bb5623e92f3d636969488a04a516cd0ae7f36,5,added,1.0,return isDeflatedToOutputStream ( zipMethod ),return isDeflatedToOutputStream   zipMethod
8a6bb5623e92f3d636969488a04a516cd0ae7f36,6,added,0.0,return zipMethod = = DEFLATED ? DEFLATE MIN VERSION : INITIAL VERSION ;,return zipMethod = = DEFLATED ? DEFLATE MIN VERSION   INITIAL VERSION
8a6bb5623e92f3d636969488a04a516cd0ae7f36,7,added,1.0,: versionNeededToExtractMethod ( zipMethod ) ;,versionNeededToExtractMethod   zipMethod
8a6bb5623e92f3d636969488a04a516cd0ae7f36,8,added,0.0,private int versionNeededToExtractMethod ( int zipMethod ) {,private int versionNeededToExtractMethod   int zipMethod
8a6bb5623e92f3d636969488a04a516cd0ae7f36,9,deleted,0.0,DATA DESCRIPTOR MIN VERSION :,DATA DESCRIPTOR MIN VERSION
8a6bb5623e92f3d636969488a04a516cd0ae7f36,10,deleted,0.0,writeOut ( ZipShort . getBytes ( INITIAL VERSION ) ) ;,writeOut   ZipShort   getBytes   INITIAL VERSION
8a6bb5623e92f3d636969488a04a516cd0ae7f36,11,deleted,0.0,return ( isDeflatedToOutputStream ( zipMethod ) ) ?,return   isDeflatedToOutputStream   zipMethod     ?
8a6bb5623e92f3d636969488a04a516cd0ae7f36,12,deleted,0.0,INITIAL VERSION ;,INITIAL VERSION
8a6bb5623e92f3d636969488a04a516cd0ae7f36,13,deleted,0.0,"putShort ( INITIAL VERSION , buf , LFH VERSION NEEDED OFFSET ) ;",putShort   INITIAL VERSION   buf   LFH VERSION NEEDED OFFSET
f43590aaf5416ce79cb1aad770c83096ddf2a5c2,0,added,1.0,"writeAsciiLong ( entry . getName ( ) . length ( ) + 1L , 8 , 16 ) ;",writeAsciiLong   entry   getName       length     + <NUM>L   <NUM>   <NUM>
f43590aaf5416ce79cb1aad770c83096ddf2a5c2,1,added,1.0,"writeBinaryLong ( entry . getName ( ) . length ( ) + 1L , 2 , swapHalfWord ) ;",writeBinaryLong   entry   getName       length     + <NUM>L   <NUM>   swapHalfWord
f43590aaf5416ce79cb1aad770c83096ddf2a5c2,2,added,1.0,"writeAsciiLong ( entry . getName ( ) . length ( ) + 1L , 6 , 8 ) ;",writeAsciiLong   entry   getName       length     + <NUM>L   <NUM>   <NUM>
f43590aaf5416ce79cb1aad770c83096ddf2a5c2,3,deleted,0.0,"writeAsciiLong ( entry . getName ( ) . length ( ) + 1l , 8 , 16 ) ;",writeAsciiLong   entry   getName       length     + <NUM>l   <NUM>   <NUM>
f43590aaf5416ce79cb1aad770c83096ddf2a5c2,4,deleted,0.0,"writeBinaryLong ( entry . getName ( ) . length ( ) + 1l , 2 , swapHalfWord ) ;",writeBinaryLong   entry   getName       length     + <NUM>l   <NUM>   swapHalfWord
f43590aaf5416ce79cb1aad770c83096ddf2a5c2,5,deleted,0.0,"writeAsciiLong ( entry . getName ( ) . length ( ) + 1l , 6 , 8 ) ;",writeAsciiLong   entry   getName       length     + <NUM>l   <NUM>   <NUM>
1fbb16b037e62c6af90ab89ab3ac8d3633c59a90,0,added,0.0,},
1fbb16b037e62c6af90ab89ab3ac8d3633c59a90,1,added,1.0,import java . nio . charset . Charset ;,import java   nio   charset   Charset
1fbb16b037e62c6af90ab89ab3ac8d3633c59a90,2,added,0.0,@ Deprecated,@ Deprecated
1fbb16b037e62c6af90ab89ab3ac8d3633c59a90,3,added,0.0,return getHeaderPadCount ( name . length ( ) ) ;,return getHeaderPadCount   name   length
1fbb16b037e62c6af90ab89ab3ac8d3633c59a90,4,added,0.0,public int getHeaderPadCount ( Charset charset ) {,public int getHeaderPadCount   Charset charset
1fbb16b037e62c6af90ab89ab3ac8d3633c59a90,5,added,0.0,return 0 ;,return <NUM>
1fbb16b037e62c6af90ab89ab3ac8d3633c59a90,6,added,0.0,if ( name = = null ) {,if   name = = null
1fbb16b037e62c6af90ab89ab3ac8d3633c59a90,7,added,0.0,return getHeaderPadCount ( null ) ;,return getHeaderPadCount   null
1fbb16b037e62c6af90ab89ab3ac8d3633c59a90,8,added,1.0,return getHeaderPadCount ( name . getBytes ( charset ) . length ) ;,return getHeaderPadCount   name   getBytes   charset     length
1fbb16b037e62c6af90ab89ab3ac8d3633c59a90,9,added,1.0,pad ( entry . getHeaderPadCount ( Charset . forName ( encoding ) ) ) ;,pad   entry   getHeaderPadCount   Charset   forName   encoding
1fbb16b037e62c6af90ab89ab3ac8d3633c59a90,10,added,0.0,if ( charset = = null ) {,if   charset = = null
1fbb16b037e62c6af90ab89ab3ac8d3633c59a90,11,deleted,0.0,return getHeaderPadCount ( namesize ) ;,return getHeaderPadCount   namesize
1fbb16b037e62c6af90ab89ab3ac8d3633c59a90,12,deleted,0.0,pad ( entry . getHeaderPadCount ( ) ) ;,pad   entry   getHeaderPadCount
1fbb16b037e62c6af90ab89ab3ac8d3633c59a90,13,deleted,0.0,long namesize = name ! = null ? name . length ( ) : 0 ;,long namesize = name ! = null ? name   length       <NUM>
c8ee9f781900f874b075433141de779723b3e110,0,added,1.0,},
c8ee9f781900f874b075433141de779723b3e110,1,added,1.0,import java . io . IOException ;,import java   io   IOException
c8ee9f781900f874b075433141de779723b3e110,2,added,1.0,} catch ( IOException ex ) {,catch   IOException ex
c8ee9f781900f874b075433141de779723b3e110,3,added,1.0,pad ( entry . getHeaderPadCount ( zipEncoding ) ) ;,pad   entry   getHeaderPadCount   zipEncoding
c8ee9f781900f874b075433141de779723b3e110,4,added,1.0,"throw new RuntimeException ( ""cannot encode "" + name , ex ) ;",throw new RuntimeException   <STR> + name   ex
c8ee9f781900f874b075433141de779723b3e110,5,added,1.0,return getHeaderPadCount ( buf . limit ( ) - buf . position ( ) ) ;,return getHeaderPadCount   buf   limit     - buf   position
c8ee9f781900f874b075433141de779723b3e110,6,added,1.0,import java . nio . ByteBuffer ;,import java   nio   ByteBuffer
c8ee9f781900f874b075433141de779723b3e110,7,added,1.0,import org . apache . commons . compress . archivers . zip . ZipEncoding ;,import org   apache   commons   compress   archivers   zip   ZipEncoding
c8ee9f781900f874b075433141de779723b3e110,8,added,1.0,final ByteBuffer buf = encoding . encode ( name ) ;,final ByteBuffer buf = encoding   encode   name
c8ee9f781900f874b075433141de779723b3e110,9,added,1.0,if ( encoding = = null ) {,if   encoding = = null
c8ee9f781900f874b075433141de779723b3e110,10,added,1.0,public int getHeaderPadCount ( ZipEncoding encoding ) {,public int getHeaderPadCount   ZipEncoding encoding
c8ee9f781900f874b075433141de779723b3e110,11,added,1.0,try {,try
c8ee9f781900f874b075433141de779723b3e110,12,deleted,0.0,import java . nio . charset . Charset ;,import java   nio   charset   Charset
c8ee9f781900f874b075433141de779723b3e110,13,deleted,0.0,public int getHeaderPadCount ( Charset charset ) {,public int getHeaderPadCount   Charset charset
c8ee9f781900f874b075433141de779723b3e110,14,deleted,0.0,return getHeaderPadCount ( name . getBytes ( charset ) . length ) ;,return getHeaderPadCount   name   getBytes   charset     length
c8ee9f781900f874b075433141de779723b3e110,15,deleted,0.0,pad ( entry . getHeaderPadCount ( Charset . forName ( encoding ) ) ) ;,pad   entry   getHeaderPadCount   Charset   forName   encoding
c8ee9f781900f874b075433141de779723b3e110,16,deleted,0.0,if ( charset = = null ) {,if   charset = = null
88d3eccc6805ccdb122b0acd50891229646b5ec7,0,added,0.0,byte getByte ( String key ) ;,byte getByte   String key
88d3eccc6805ccdb122b0acd50891229646b5ec7,1,added,0.0,String [ ] getStringArray ( String key ) ;,String     getStringArray   String key
88d3eccc6805ccdb122b0acd50891229646b5ec7,2,added,0.0,"Long getLong ( String key , Long defaultValue ) ;",Long getLong   String key   Long defaultValue
88d3eccc6805ccdb122b0acd50891229646b5ec7,3,added,0.0,Iterator < String > getKeys ( ) ;,Iterator < String > getKeys
88d3eccc6805ccdb122b0acd50891229646b5ec7,4,added,0.0,short getShort ( String key ) ;,short getShort   String key
88d3eccc6805ccdb122b0acd50891229646b5ec7,5,added,0.0,package org . apache . commons . configuration ;,package org   apache   commons   configuration
88d3eccc6805ccdb122b0acd50891229646b5ec7,6,added,0.0,import java . util . List ;,import java   util   List
88d3eccc6805ccdb122b0acd50891229646b5ec7,7,added,0.0,"int getInt ( String key , int defaultValue ) ;",int getInt   String key   int defaultValue
88d3eccc6805ccdb122b0acd50891229646b5ec7,8,added,0.0,double getDouble ( String key ) ;,double getDouble   String key
88d3eccc6805ccdb122b0acd50891229646b5ec7,9,added,0.0,Properties getProperties ( String key ) ;,Properties getProperties   String key
88d3eccc6805ccdb122b0acd50891229646b5ec7,10,added,0.0,import java . util . Iterator ;,import java   util   Iterator
88d3eccc6805ccdb122b0acd50891229646b5ec7,11,added,0.0,},
88d3eccc6805ccdb122b0acd50891229646b5ec7,12,added,0.0,"float getFloat ( String key , float defaultValue ) ;",float getFloat   String key   float defaultValue
88d3eccc6805ccdb122b0acd50891229646b5ec7,13,added,0.0,{,
88d3eccc6805ccdb122b0acd50891229646b5ec7,14,added,0.0,"byte getByte ( String key , byte defaultValue ) ;",byte getByte   String key   byte defaultValue
88d3eccc6805ccdb122b0acd50891229646b5ec7,15,added,0.0,int getInt ( String key ) ;,int getInt   String key
88d3eccc6805ccdb122b0acd50891229646b5ec7,16,added,0.0,boolean containsKey ( String key ) ;,boolean containsKey   String key
88d3eccc6805ccdb122b0acd50891229646b5ec7,17,added,0.0,BigDecimal getBigDecimal ( String key ) ;,BigDecimal getBigDecimal   String key
88d3eccc6805ccdb122b0acd50891229646b5ec7,18,added,0.0,"Short getShort ( String key , Short defaultValue ) ;",Short getShort   String key   Short defaultValue
88d3eccc6805ccdb122b0acd50891229646b5ec7,19,added,0.0,"Double getDouble ( String key , Double defaultValue ) ;",Double getDouble   String key   Double defaultValue
88d3eccc6805ccdb122b0acd50891229646b5ec7,20,added,0.0,"String getString ( String key , String defaultValue ) ;",String getString   String key   String defaultValue
88d3eccc6805ccdb122b0acd50891229646b5ec7,21,added,0.0,import java . math . BigInteger ;,import java   math   BigInteger
88d3eccc6805ccdb122b0acd50891229646b5ec7,22,added,1.0,"List < Object > getList ( String key , List < Object > defaultValue ) ;",List < Object > getList   String key   List < Object > defaultValue
88d3eccc6805ccdb122b0acd50891229646b5ec7,23,added,0.0,long getLong ( String key ) ;,long getLong   String key
88d3eccc6805ccdb122b0acd50891229646b5ec7,24,added,0.0,Iterator < String > getKeys ( String prefix ) ;,Iterator < String > getKeys   String prefix
88d3eccc6805ccdb122b0acd50891229646b5ec7,25,added,0.0,"long getLong ( String key , long defaultValue ) ;",long getLong   String key   long defaultValue
88d3eccc6805ccdb122b0acd50891229646b5ec7,26,added,0.0,"BigInteger getBigInteger ( String key , BigInteger defaultValue ) ;",BigInteger getBigInteger   String key   BigInteger defaultValue
88d3eccc6805ccdb122b0acd50891229646b5ec7,27,added,0.0,public interface ImmutableConfiguration,public interface ImmutableConfiguration
88d3eccc6805ccdb122b0acd50891229646b5ec7,28,added,0.0,float getFloat ( String key ) ;,float getFloat   String key
88d3eccc6805ccdb122b0acd50891229646b5ec7,29,added,0.0,"BigDecimal getBigDecimal ( String key , BigDecimal defaultValue ) ;",BigDecimal getBigDecimal   String key   BigDecimal defaultValue
88d3eccc6805ccdb122b0acd50891229646b5ec7,30,added,0.0,import java . math . BigDecimal ;,import java   math   BigDecimal
88d3eccc6805ccdb122b0acd50891229646b5ec7,31,added,0.0,"boolean getBoolean ( String key , boolean defaultValue ) ;",boolean getBoolean   String key   boolean defaultValue
88d3eccc6805ccdb122b0acd50891229646b5ec7,32,added,0.0,"double getDouble ( String key , double defaultValue ) ;",double getDouble   String key   double defaultValue
88d3eccc6805ccdb122b0acd50891229646b5ec7,33,added,0.0,BigInteger getBigInteger ( String key ) ;,BigInteger getBigInteger   String key
88d3eccc6805ccdb122b0acd50891229646b5ec7,34,added,0.0,import java . util . Properties ;,import java   util   Properties
88d3eccc6805ccdb122b0acd50891229646b5ec7,35,added,0.0,"Boolean getBoolean ( String key , Boolean defaultValue ) ;",Boolean getBoolean   String key   Boolean defaultValue
88d3eccc6805ccdb122b0acd50891229646b5ec7,36,added,0.0,String getString ( String key ) ;,String getString   String key
88d3eccc6805ccdb122b0acd50891229646b5ec7,37,added,0.0,"Byte getByte ( String key , Byte defaultValue ) ;",Byte getByte   String key   Byte defaultValue
